Rating;Company Name;Salary;Salaries Reported;Location;Employment Status;Job Roles
3.8;Reflektive;600000;2;Bangalore;Full Time;SDE
4.5;Housejoy;600000;1;Bangalore;Full Time;SDE
4.0;Paramesh;600000;1;Bangalore;Full Time;SDE
4.9;FullThrottle Labs;600000;1;Bangalore;Full Time;SDE
3.3;Ninestars Information Technologies;600000;1;Bangalore;Full Time;SDE
3.3;Datamatics Global Services;600000;1;Bangalore;Full Time;SDE
3.2;GOOMO;600000;1;Bangalore;Full Time;SDE
4.3;Coviam;600000;1;Bangalore;Full Time;SDE
3.9;DigiCollect;600000;1;Bangalore;Full Time;SDE
3.8;Harsha;600000;1;Bangalore;Intern;SDE
3.9;Adcuratio;600000;1;Bangalore;Full Time;SDE
4.1;Winuall;600000;1;Bangalore;Full Time;SDE
4.2;Happy Reliable Surgeries;600000;1;Bangalore;Full Time;SDE
4.0;Triveous Technologies;600000;1;Bangalore;Full Time;SDE
3.2;Anonymous Employee;600000;1;Bangalore;Full Time;SDE
3.9;XYZ (Turkey);600000;1;Bangalore;Contractor;SDE
3.3;Deltax;600000;1;Bangalore;Full Time;SDE
4.3;Fresher;600000;1;Bangalore;Intern;SDE
4.1;Plavaga;600000;1;Bangalore;Full Time;SDE
4.5;Naasaa Events;600000;1;Bangalore;Full Time;SDE
3.5;L&T Technology Services;600000;1;Bangalore;Full Time;SDE
3.7;Delhivery;600000;1;Bangalore;Full Time;SDE
3.9;Amdocs;600000;1;Bangalore;Full Time;SDE
4.2;Syngenta;600000;1;Bangalore;Full Time;SDE
4.6;Datagrokr;600000;1;Bangalore;Full Time;SDE
4.4;Surya Software;600000;2;Bangalore;Full Time;SDE
3.2;SUN Mobility;600000;2;Bangalore;Full Time;SDE
3.7;Unisys;600000;1;Bangalore;Full Time;SDE
4.0;Gyan chandra;600000;1;Bangalore;Full Time;SDE
3.6;Abyeti Technologies;600000;1;Bangalore;Full Time;SDE
4.0;TATA ELXSI;600000;1;Bangalore;Contractor;SDE
4.1;Ness Digital Engineering;600000;1;Bangalore;Full Time;SDE
3.8;CSG, Inc.;600000;1;Bangalore;Full Time;SDE
3.2;Karam Chand Thapar & Brothers;600000;1;Bangalore;Intern;SDE
4.5;Zoho;600000;1;Bangalore;Full Time;SDE
4.2;Tipstat;600000;1;Bangalore;Full Time;SDE
3.3;Incture Technologies;600000;1;Bangalore;Full Time;SDE
3.9;Ricoh Innovations;600000;1;Bangalore;Contractor;SDE
2.8;Wise Cells;600000;1;Bangalore;Full Time;SDE
4.9;MMACH Design;600000;1;Bangalore;Full Time;SDE
4.5;Tricon Infotech;600000;1;Bangalore;Full Time;SDE
4.0;Divakar;600000;1;Bangalore;Full Time;SDE
4.0;Aerchain;600000;1;Bangalore;Full Time;SDE
3.8;Symphony Teleca;600000;1;Bangalore;Full Time;SDE
3.8;Netcracker Technology;600000;1;Bangalore;Full Time;SDE
4.0;Soniqmantra;600000;1;Bangalore;Full Time;SDE
3.5;Aptean;600000;2;Bangalore;Full Time;SDE
4.1;Geekyants Software;600000;2;Bangalore;Full Time;SDE
3.7;Global Edge Software;600000;2;Bangalore;Full Time;SDE
4.3;HashedIn by Deloitte;600000;2;Bangalore;Intern;SDE
4.2;Mastercard;600000;2;Bangalore;Full Time;SDE
4.7;Springworks;600000;2;Bangalore;Full Time;SDE
4.8;Intugine Technologies;600000;2;Bangalore;Full Time;SDE
3.0;DataRPM;600000;2;Bangalore;Full Time;SDE
3.0;Evive;600000;2;Bangalore;Full Time;SDE
3.7;OneTrust;600000;2;Bangalore;Full Time;SDE
3.0;Innovative Knowledge Software Solutions;72000;1;Bangalore;Intern;SDE
3.8;Honeywell;72000;2;Bangalore;Intern;SDE
4.7;Springworks;600000;4;Bangalore;Full Time;SDE
4.1;Accenture;500000;6;Bangalore;Full Time;SDE
3.8;CGI;600000;4;Bangalore;Full Time;SDE
3.7;Arvind Internet;600000;5;Bangalore;Full Time;SDE
4.3;HashedIn by Deloitte;600000;10;Bangalore;Full Time;SDE
3.8;Comviva;500000;9;Bangalore;Full Time;SDE
4.6;Aurigo Software Technologies;700000;3;Bangalore;Full Time;SDE
4.1;Siemens;300000;6;Bangalore;Full Time;SDE
4.3;Tally Solutions;700000;8;Bangalore;Full Time;SDE
3.5;Temenos;600000;3;Bangalore;Full Time;SDE
3.4;Tracxn;100000;4;Bangalore;Full Time;SDE
4.0;Practo Technologies;500000;4;Bangalore;Full Time;SDE
3.3;WS Packaging Group;200000;7;Bangalore;Full Time;SDE
4.1;CSG;700000;8;Bangalore;Full Time;SDE
3.8;Anonymous;400000;7;Bangalore;Full Time;SDE
4.0;ABB;700000;3;Bangalore;Full Time;SDE
4.7;Fibonalabs;400000;3;Bangalore;Full Time;SDE
4.3;HashedIn by Deloitte;500000;3;Bangalore;Full Time;SDE
4.3;Nineleaps Technology Solutions;1188000;6;Bangalore;Full Time;SDE
4.6;Get My Parking;700000;3;Bangalore;Full Time;SDE
3.8;Wipro;400000;11;Bangalore;Full Time;SDE
4.1;Nokia;1200000;22;Bangalore;Full Time;SDE
4.1;Hewlett Packard Enterprise | HPE;500000;10;Bangalore;Full Time;SDE
3.8;ALSTOM;700000;3;Bangalore;Full Time;SDE
4.3;HashedIn by Deloitte;300000;7;Bangalore;Full Time;SDE
4.2;Perfios Software;600000;3;Bangalore;Full Time;SDE
3.8;Cellworks;500000;5;Bangalore;Full Time;SDE
4.0;UST;400000;3;Bangalore;Full Time;SDE
3.9;Philips;500000;3;Bangalore;Full Time;SDE
4.1;Envestnet;700000;4;Bangalore;Full Time;SDE
3.8;Amazon;4500000;3;Bangalore;Full Time;SDE
4.2;American Express;852000;2;Bangalore;Intern;SDE
3.1;Singapore Infotech;852000;1;Bangalore;Full Time;SDE
4.4;Head Digital Works;864000;2;Bangalore;Full Time;SDE
4.0;Deloitte;864000;2;Bangalore;Full Time;SDE
3.3;ION Group;864000;1;Bangalore;Intern;SDE
3.5;Trilogy Innovations;876000;2;Bangalore;Intern;SDE
3.3;LK Architecture;888000;1;Bangalore;Full Time;SDE
4.0;DotNet Solutions;888000;1;Bangalore;Full Time;SDE
3.8;Edelweiss Financial Services;888000;1;Bangalore;Full Time;SDE
3.9;Soroco;900000;2;Bangalore;Full Time;SDE
4.0;Recotap;900000;1;Bangalore;Full Time;SDE
3.9;Oracle;900000;2;Bangalore;Full Time;SDE
4.0;Morgan Stanley;912000;1;Bangalore;Intern;SDE
4.5;Google;384000;8;Bangalore;Intern;SDE
4.6;Masai School;936000;2;Bangalore;Full Time;SDE
3.7;Campagna Plumbing;936000;1;Bangalore;Full Time;SDE
4.0;Walmart Global Tech;624000;9;Bangalore;Intern;SDE
4.0;Simplilearn Solutions;700000;2;Bangalore;Full Time;SDE
3.8;Signzy;700000;2;Bangalore;Full Time;SDE
3.2;Rakuten;700000;2;Bangalore;Full Time;SDE
3.8;Blinkit;700000;2;Bangalore;Full Time;SDE
4.1;Siemens;700000;2;Bangalore;Full Time;SDE
3.9;Soroco;700000;2;Bangalore;Full Time;SDE
3.8;Not Applicable;700000;2;Bangalore;Full Time;SDE
3.8;Paytm;700000;2;Bangalore;Full Time;SDE
3.9;Quinbay;700000;2;Bangalore;Full Time;SDE
3.8;Anonymous;700000;2;Bangalore;Full Time;SDE
4.6;Optym;700000;2;Bangalore;Full Time;SDE
3.9;Telstra;700000;2;Bangalore;Full Time;SDE
4.0;PhaseZero Ventures;700000;2;Bangalore;Full Time;SDE
4.0;Practo Technologies;700000;2;Bangalore;Full Time;SDE
4.0;HEAL (CA);700000;2;Bangalore;Full Time;SDE
3.7;CDK Global;700000;1;Bangalore;Intern;SDE
4.1;Enquero;700000;1;Bangalore;Full Time;SDE
3.8;Voiro;700000;1;Bangalore;Full Time;SDE
3.6;Turaco Mobile;700000;1;Bangalore;Full Time;SDE
3.7;None Such Farm;700000;1;Bangalore;Full Time;SDE
3.5;Zycus;700000;1;Bangalore;Full Time;SDE
3.5;Cyient;700000;1;Bangalore;Full Time;SDE
4.5;Wealthy;700000;1;Bangalore;Full Time;SDE
2.9;Kamtan Farm Tech;700000;1;Bangalore;Full Time;SDE
4.0;Continental;700000;1;Bangalore;Full Time;SDE
3.2;Finomena;700000;1;Bangalore;Full Time;SDE
3.6;Neti Software Services;700000;1;Bangalore;Intern;SDE
3.0;Strata Retail and Technology Services;700000;1;Bangalore;Full Time;SDE
3.8;Honeywell;700000;1;Bangalore;Full Time;SDE
4.0;ThinkBot Research;700000;1;Bangalore;Full Time;SDE
4.7;Springworks;700000;2;Bangalore;Full Time;SDE
3.5;Blue Coat Systems;700000;2;Bangalore;Full Time;SDE
3.8;Mercedes-Benz Research and Development India;700000;2;Bangalore;Full Time;SDE
3.9;SchoolCom;700000;2;Bangalore;Full Time;SDE
4.6;Get My Parking;700000;1;Bangalore;Intern;SDE
3.7;Lantiq;700000;1;Bangalore;Full Time;SDE
3.1;Prospance;700000;1;Bangalore;Full Time;SDE
5.0;MathonGo;700000;1;Bangalore;Full Time;SDE
3.5;Voosh;700000;1;Bangalore;Full Time;SDE
3.5;LG Soft India;700000;1;Bangalore;Full Time;SDE
4.0;Zeta Suite;700000;1;Bangalore;Contractor;SDE
4.3;Ideaboard;700000;1;Bangalore;Intern;SDE
3.9;Verizon;700000;1;Bangalore;Full Time;SDE
4.4;ANM Industrial Solutions;700000;1;Bangalore;Intern;SDE
4.9;INTEGRTR;700000;1;Bangalore;Full Time;SDE
4.2;Sequoia;700000;1;Bangalore;Intern;SDE
3.9;GlowRoad;700000;1;Bangalore;Full Time;SDE
3.8;Shubham Pharmachem;700000;1;Bangalore;Intern;SDE
4.1;Sony;700000;1;Bangalore;Full Time;SDE
4.7;PiOctave;700000;1;Bangalore;Full Time;SDE
3.9;Confidential;700000;1;Bangalore;Full Time;SDE
4.0;Navigus;700000;1;Bangalore;Full Time;SDE
4.6;Get My Parking;700000;2;Bangalore;Full Time;SDE
3.5;Digital.ai;700000;2;Bangalore;Full Time;SDE
4.3;Tally Solutions;700000;2;Bangalore;Full Time;SDE
3.9;ZopSmart;700000;2;Bangalore;Full Time;SDE
4.0;Nearst (India);84000;1;Bangalore;Intern;SDE
3.7;Global Edge Software;84000;1;Bangalore;Full Time;SDE
4.4;Moolya Software Testing;300000;11;Bangalore;Full Time;SDE
3.7;HCL Technologies;300000;5;Bangalore;Full Time;SDE
4.1;Accolite Digital;600000;3;Bangalore;Full Time;SDE
4.2;Voonik;600000;11;Bangalore;Full Time;SDE
4.2;Sigmoid;600000;8;Bangalore;Full Time;SDE
3.9;Amadeus;700000;8;Bangalore;Full Time;SDE
3.8;Dassault Systemes;300000;3;Bangalore;Full Time;SDE
4.0;Alcatel-Lucent;1000000;37;Bangalore;Full Time;SDE
3.9;Quinbay;700000;6;Bangalore;Full Time;SDE
4.1;IBM;420000;17;Bangalore;Full Time;SDE
3.9;HARMAN;500000;5;Bangalore;Full Time;SDE
4.2;Box8;600000;6;Bangalore;Full Time;SDE
3.9;Oracle;600000;4;Bangalore;Full Time;SDE
3.2;ninjacart;800000;10;Bangalore;Full Time;SDE
3.9;NextGen Healthcare;700000;3;Bangalore;Full Time;SDE
3.8;Anonymous Content;600000;5;Bangalore;Full Time;SDE
4.3;Tally Solutions;600000;5;Bangalore;Full Time;SDE
4.1;Accenture;700000;21;Bangalore;Full Time;SDE
3.9;Philips;800000;9;Bangalore;Full Time;SDE
4.6;Razorthink;700000;3;Bangalore;Full Time;SDE
3.9;Amadeus;700000;5;Bangalore;Full Time;SDE
3.9;ZopSmart;300000;9;Bangalore;Full Time;SDE
4.0;Directi;600000;3;Bangalore;Full Time;SDE
4.1;CSG;400000;8;Bangalore;Full Time;SDE
3.6;Infibeam Avenues;100000;8;Bangalore;Full Time;SDE
3.3;Hewlett-Packard;500000;4;Bangalore;Full Time;SDE
3.6;Tech Mahindra;600000;7;Bangalore;Full Time;SDE
4.1;Robert Bosch India;700000;9;Bangalore;Full Time;SDE
4.3;Snapdeal;900000;3;Bangalore;Full Time;SDE
3.2;Verifone;2100000;30;Bangalore;Full Time;SDE
3.9;ZopSmart;400000;9;Bangalore;Full Time;SDE
4.8;HummingWave Technologies;700000;3;Bangalore;Full Time;SDE
3.9;ZopSmart;800000;4;Bangalore;Full Time;SDE
4.6;Intuit;768000;5;Bangalore;Intern;SDE
4.5;Google;132000;9;Bangalore;Intern;SDE
4.1;Siemens;528000;4;Bangalore;Full Time;SDE
4.0;Walmart Global Tech;684000;4;Bangalore;Intern;SDE
4.4;Microsoft;1092000;26;Bangalore;Intern;SDE
3.3;Walmart;648000;3;Bangalore;Intern;SDE
4.3;Cisco Systems;768000;5;Bangalore;Intern;SDE
4.3;Cisco Systems;972000;2;Bangalore;Intern;SDE
4.0;Xebia;972000;1;Bangalore;Full Time;SDE
4.1;Rupeek;984000;2;Bangalore;Full Time;SDE
4.4;Microsoft;984000;2;Bangalore;Intern;SDE
3.5;Trilogy Innovations;96000;7;Bangalore;Intern;SDE
4.4;Microsoft;540000;7;Bangalore;Intern;SDE
3.5;ArisGlobal;8700000;1;Bangalore;Full Time;SDE
3.7;ITC Infotech;1044000;2;Bangalore;Full Time;SDE
4.5;Salesforce;1044000;1;Bangalore;Intern;SDE
3.8;Anonymous;1883904;2;Bangalore;Full Time;SDE
4.6;Get My Parking;800000;2;Bangalore;Full Time;SDE
4.2;Perfios Software;800000;2;Bangalore;Full Time;SDE
4.2;Informatica;800000;2;Bangalore;Full Time;SDE
3.9;Genpact;800000;2;Bangalore;Full Time;SDE
3.4;SureWaves;800000;2;Bangalore;Full Time;SDE
4.5;Catchpoint;800000;2;Bangalore;Full Time;SDE
4.0;JPMorgan Chase & Co;800000;2;Bangalore;Full Time;SDE
3.9;PwC;800000;2;Bangalore;Full Time;SDE
3.9;Genpact;800000;2;Bangalore;Full Time;SDE
3.9;Betterplace Safety Solutions;800000;2;Bangalore;Full Time;SDE
3.8;PayU;800000;2;Bangalore;Full Time;SDE
3.7;Huawei Technologies;800000;2;Bangalore;Full Time;SDE
4.2;Apptio;800000;2;Bangalore;Full Time;SDE
4.5;Akamai;800000;2;Bangalore;Full Time;SDE
3.5;JustDial;800000;2;Bangalore;Full Time;SDE
4.0;Capillary Technologies;800000;2;Bangalore;Full Time;SDE
3.9;myGate;800000;2;Bangalore;Full Time;SDE
3.9;Mobile Premier League;800000;2;Bangalore;Full Time;SDE
4.1;Fresher;800000;2;Bangalore;Full Time;SDE
3.7;NoBroker;800000;2;Bangalore;Full Time;SDE
3.8;Amazon;800000;2;Bangalore;Full Time;SDE
3.8;Boeing;800000;2;Bangalore;Full Time;SDE
3.6;Infibeam Avenues;800000;2;Bangalore;Full Time;SDE
3.8;LTI;800000;2;Bangalore;Full Time;SDE
3.7;Ribbon Communications;800000;2;Bangalore;Full Time;SDE
3.8;Cleartrip;800000;2;Bangalore;Full Time;SDE
4.0;Unacademy;800000;2;Bangalore;Full Time;SDE
4.4;SAP;800000;2;Bangalore;Full Time;SDE
3.8;Boeing;800000;2;Bangalore;Full Time;SDE
3.7;Trellix;800000;2;Bangalore;Full Time;SDE
4.1;Dunzo;800000;2;Bangalore;Full Time;SDE
3.5;Yodlee;800000;2;Bangalore;Full Time;SDE
3.9;Accion;800000;1;Bangalore;Full Time;SDE
4.3;SpurTree Technologies;800000;1;Bangalore;Full Time;SDE
4.8;Inito;800000;1;Bangalore;Full Time;SDE
3.8;Not Applicable;800000;1;Bangalore;Full Time;SDE
3.7;Finezza;800000;1;Bangalore;Full Time;SDE
3.2;Stride (India);800000;1;Bangalore;Intern;SDE
3.1;Prime Focus Technologies;800000;1;Bangalore;Full Time;SDE
4.5;Nethaat Interactive Solutions;800000;1;Bangalore;Full Time;SDE
3.2;Verifone;800000;1;Bangalore;Full Time;SDE
4.7;Vahak;800000;1;Bangalore;Full Time;SDE
3.9;Quinbay;800000;1;Bangalore;Intern;SDE
3.9;NXP Semiconductors;800000;1;Bangalore;Contractor;SDE
3.8;AVEVA;800000;1;Bangalore;Full Time;SDE
3.5;Misys;800000;1;Bangalore;Full Time;SDE
3.9;Maveric Systems;800000;1;Bangalore;Full Time;SDE
3.8;NETGEAR;800000;1;Bangalore;Full Time;SDE
4.1;Virtual Employee;800000;1;Bangalore;Intern;SDE
3.7;Nucleus Software Exports;800000;1;Bangalore;Full Time;SDE
3.8;Abcdef (India);800000;1;Bangalore;Full Time;SDE
4.1;[24]7.ai;800000;2;Bangalore;Full Time;SDE
4.2;Lam Research;800000;2;Bangalore;Full Time;SDE
3.0;Kuliza Technology;800000;2;Bangalore;Full Time;SDE
3.7;Cilantro;800000;1;Bangalore;Full Time;SDE
4.6;Jrspf Technologies;800000;1;Bangalore;Full Time;SDE
4.3;peopleHum;800000;1;Bangalore;Full Time;SDE
4.7;Red Bus;800000;1;Bangalore;Full Time;SDE
3.4;SureWaves;800000;1;Bangalore;Full Time;SDE
3.5;edgetensor technologies;800000;1;Bangalore;Full Time;SDE
4.2;Blue Yonder;800000;1;Bangalore;Full Time;SDE
2.9;Actiance;800000;1;Bangalore;Full Time;SDE
4.3;ShopUp;800000;1;Bangalore;Full Time;SDE
3.6;Aditi;800000;1;Bangalore;Full Time;SDE
4.6;Morgan & Company;800000;1;Bangalore;Intern;SDE
4.6;Self;800000;1;Bangalore;Full Time;SDE
4.2;ConvertCart;800000;1;Bangalore;Full Time;SDE
4.3;CognitiveClouds;800000;1;Bangalore;Full Time;SDE
4.2;Webyog;800000;1;Bangalore;Full Time;SDE
3.8;Cognizant Technology Solutions;800000;1;Bangalore;Full Time;SDE
3.9;Akshaya;800000;1;Bangalore;Full Time;SDE
4.3;Tarang;800000;1;Bangalore;Full Time;SDE
4.1;Tata;800000;1;Bangalore;Full Time;SDE
4.4;DataWeave;800000;1;Bangalore;Full Time;SDE
3.7;Sixth Energy Technologies;800000;1;Bangalore;Full Time;SDE
4.2;dDriven Solutions;800000;1;Bangalore;Full Time;SDE
3.9;Aryaka Networks;800000;1;Bangalore;Full Time;SDE
4.2;Pelatro;800000;1;Bangalore;Full Time;SDE
3.8;Hachi;800000;1;Bangalore;Full Time;SDE
4.8;SellerApp;800000;1;Bangalore;Full Time;SDE
2.9;Koo India;800000;1;Bangalore;Full Time;SDE
3.6;V4 Software Systems;800000;2;Bangalore;Full Time;SDE
4.0;Nuclei;800000;2;Bangalore;Full Time;SDE
4.6;Get My Parking;800000;2;Bangalore;Full Time;SDE
4.0;Qualyval Consulting;96000;1;Bangalore;Intern;SDE
4.4;EdYoda;96000;1;Bangalore;Intern;SDE
4.2;Bharti Airtel;900000;3;Bangalore;Full Time;SDE
4.2;Robert Bosch;700000;11;Bangalore;Full Time;SDE
3.9;HARMAN;100000;6;Bangalore;Full Time;SDE
3.8;LTI;600000;5;Bangalore;Full Time;SDE
3.6;Relevance Lab;700000;3;Bangalore;Full Time;SDE
4.2;Perfios Software;800000;3;Bangalore;Full Time;SDE
3.6;Zilingo;200000;3;Bangalore;Full Time;SDE
3.8;Paytm;800000;3;Bangalore;Full Time;SDE
4.3;Dell Technologies;600000;5;Bangalore;Full Time;SDE
4.3;Coviam;600000;3;Bangalore;Full Time;SDE
3.9;Tata Consultancy Services;800000;3;Bangalore;Full Time;SDE
4.3;Nineleaps Technology Solutions;700000;10;Bangalore;Full Time;SDE
4.1;Capgemini Engineering;800000;6;Bangalore;Full Time;SDE
3.4;OYO;816000;9;Bangalore;Full Time;SDE
3.4;OYO;900000;7;Bangalore;Full Time;SDE
3.8;Capgemini;400000;3;Bangalore;Full Time;SDE
4.2;Licious;100000;3;Bangalore;Full Time;SDE
4.1;Shell;800000;3;Bangalore;Full Time;SDE
3.9;ZopSmart;100000;5;Bangalore;Full Time;SDE
4.3;Dell Technologies;1800000;30;Bangalore;Full Time;SDE
3.9;Amadeus;1200000;21;Bangalore;Full Time;SDE
3.8;Cleartrip;600000;4;Bangalore;Full Time;SDE
3.8;Pegasystems;900000;3;Bangalore;Full Time;SDE
4.3;yellow.ai;700000;4;Bangalore;Full Time;SDE
4.1;Nokia;900000;3;Bangalore;Full Time;SDE
4.3;Nineleaps Technology Solutions;600000;10;Bangalore;Full Time;SDE
4.0;FICO;900000;3;Bangalore;Full Time;SDE
4.3;Intel Corporation;700000;3;Bangalore;Full Time;SDE
3.6;Micro Focus;800000;4;Bangalore;Full Time;SDE
2.1;OLA Electric;800000;3;Bangalore;Full Time;SDE
3.8;Symphony Teleca;800000;5;Bangalore;Full Time;SDE
4.3;Tally Solutions;900000;4;Bangalore;Full Time;SDE
4.1;IBM;100000;12;Bangalore;Full Time;SDE
4.6;Increff;700000;5;Bangalore;Full Time;SDE
4.1;Siemens Healthineers;800000;3;Bangalore;Full Time;SDE
4.3;Dell Technologies;500000;5;Bangalore;Full Time;SDE
4.5;Akamai;800000;7;Bangalore;Full Time;SDE
3.3;Time Inc.;800000;5;Bangalore;Full Time;SDE
3.8;Pegasystems;1080000;1;Bangalore;Full Time;SDE
4.2;F5;1080000;1;Bangalore;Full Time;SDE
4.1;IBM;1104000;2;Bangalore;Full Time;SDE
4.1;Test;200640;1;Bangalore;Full Time;SDE
4.2;Apple;1140000;1;Bangalore;Intern;SDE
4.0;Zomato;1140000;1;Bangalore;Intern;SDE
3.8;Amazon;1152000;2;Bangalore;Full Time;SDE
3.3;Enjoy Inglês Profissionalizante;1152000;1;Bangalore;Full Time;SDE
4.1;Nutanix;1152000;2;Bangalore;Full Time;SDE
3.8;Amazon;612000;6;Bangalore;Intern;SDE
3.9;Huawei Technologies;1164000;1;Bangalore;Full Time;SDE
4.0;CommerceIQ;1164000;1;Bangalore;Intern;SDE
4.0;Identy (DE);1164000;1;Bangalore;Full Time;SDE
4.1;Tekion;1164000;2;Bangalore;Full Time;SDE
4.1;BMC Software;1176000;1;Bangalore;Full Time;SDE
3.3;Hotstar;1176000;2;Bangalore;Intern;SDE
4.0;Uber;1176000;2;Bangalore;Intern;SDE
4.0;None;1188000;1;Bangalore;Full Time;SDE
4.0;Arcesium;1188000;1;Bangalore;Intern;SDE
4.1;Persistent Systems;1188000;1;Bangalore;Full Time;SDE
3.6;KPIT Technologies;1188000;2;Bangalore;Full Time;SDE
3.9;Finastra;900000;2;Bangalore;Full Time;SDE
3.7;Commvault;900000;2;Bangalore;Full Time;SDE
4.5;Thinkify;900000;1;Bangalore;Full Time;SDE
4.0;Aditya Agarwal;900000;1;Bangalore;Full Time;SDE
4.0;AdsNative;900000;1;Bangalore;Full Time;SDE
4.1;Hewlett Packard Enterprise | HPE;900000;1;Bangalore;Intern;SDE
4.9;MavenHive;900000;1;Bangalore;Full Time;SDE
2.6;RockON Technologies;900000;1;Bangalore;Full Time;SDE
4.2;Epicor Software;900000;1;Bangalore;Intern;SDE
3.0;Tangoe;900000;1;Bangalore;Full Time;SDE
3.2;DealerSocket;900000;1;Bangalore;Full Time;SDE
2.9;Thinkcore Technologies;900000;1;Bangalore;Full Time;SDE
3.3;Ola;900000;1;Bangalore;Contractor;SDE
3.9;Sonus;900000;1;Bangalore;Full Time;SDE
4.3;NiYO;900000;1;Bangalore;Full Time;SDE
3.9;Alien Brains;900000;1;Bangalore;Full Time;SDE
3.6;Novopay Solutions;900000;1;Bangalore;Full Time;SDE
4.0;Aruba Networks;900000;1;Bangalore;Full Time;SDE
3.6;Zolo;900000;1;Bangalore;Full Time;SDE
3.7;ICICI Lombard General Insurance Company Limited;900000;1;Bangalore;Full Time;SDE
3.9;IQVIA;900000;1;Bangalore;Full Time;SDE
3.8;Rebel Foods (Formerly Faasos);900000;2;Bangalore;Full Time;SDE
3.8;Thermo Fisher Scientific;900000;2;Bangalore;Full Time;SDE
3.4;OYO;900000;2;Bangalore;Full Time;SDE
3.2;Exeter Group;900000;2;Bangalore;Full Time;SDE
4.1;Siemens;900000;2;Bangalore;Full Time;SDE
4.1;Tejas Networks;900000;2;Bangalore;Full Time;SDE
4.3;Pramati Technologies;900000;2;Bangalore;Full Time;SDE
4.1;[24]7.ai;900000;2;Bangalore;Full Time;SDE
4.1;Affle;900000;2;Bangalore;Full Time;SDE
4.0;Verloop;900000;2;Bangalore;Full Time;SDE
4.2;MakeMyTrip;900000;2;Bangalore;Full Time;SDE
4.5;Wavicle Technologies;900000;2;Bangalore;Full Time;SDE
3.9;Philips;900000;2;Bangalore;Full Time;SDE
3.4;Lowe's Home Improvement;900000;2;Bangalore;Full Time;SDE
3.7;Sixt;900000;2;Bangalore;Full Time;SDE
4.0;Dailyhunt;900000;2;Bangalore;Full Time;SDE
3.9;Philips;900000;2;Bangalore;Full Time;SDE
4.2;HP Inc.;900000;2;Bangalore;Full Time;SDE
4.3;Exposys Data Labs;900000;1;Bangalore;Intern;SDE
3.5;MayaData;900000;1;Bangalore;Intern;SDE
3.4;Jabalpur Engineering College;900000;1;Bangalore;Full Time;SDE
3.8;Union Hospitality Group;900000;1;Bangalore;Full Time;SDE
3.6;Wells Fargo;900000;1;Bangalore;Full Time;SDE
3.9;ACL Digital;900000;1;Bangalore;Full Time;SDE
4.0;Nones;900000;1;Bangalore;Full Time;SDE
3.8;Koninklijke Philips;900000;1;Bangalore;Full Time;SDE
4.0;deepk chauhan;900000;1;Bangalore;Full Time;SDE
3.5;Sonim Technologies;900000;1;Bangalore;Full Time;SDE
3.8;Perpule;900000;1;Bangalore;Full Time;SDE
4.0;Bank of America;900000;1;Bangalore;Full Time;SDE
2.5;Best Friends Pet Care;108000;1;Bangalore;Full Time;SDE
4.5;Postman;360000;1;Bangalore;Intern;SDE
4.2;Freshworks;600000;4;Chennai;Full Time;SDE
4.3;Pramati Technologies;300000;4;Chennai;Full Time;SDE
4.1;athenahealth;700000;4;Chennai;Full Time;SDE
3.7;BankBazaar;200000;4;Chennai;Full Time;SDE
4.0;KLA;600000;4;Chennai;Intern;SDE
3.0;Scantron;1000000;4;Chennai;Full Time;SDE
4.0;Mindtree;400000;3;Chennai;Full Time;SDE
4.4;Microsoft;1300000;3;Chennai;Full Time;SDE
3.7;Mphasis;300000;3;Chennai;Full Time;SDE
4.1;Capgemini Engineering;156000;3;Chennai;Full Time;SDE
4.3;Fidelity Investments;600000;3;Chennai;Full Time;SDE
4.1;PayPal;600000;3;Chennai;Intern;SDE
3.9;Aspire Systems;400000;3;Chennai;Full Time;SDE
3.8;Polaris FT;300000;3;Chennai;Full Time;SDE
3.8;ZoomRx;216000;3;Chennai;Intern;SDE
3.9;Xome;1100000;3;Chennai;Full Time;SDE
4.1;Accenture;500000;2;Chennai;Full Time;SDE
4.1;IBM;400000;2;Chennai;Full Time;SDE
3.6;Tech Mahindra;360000;2;Chennai;Full Time;SDE
4.1;Fresher;288000;2;Chennai;Full Time;SDE
4.3;Dell Technologies;384000;2;Chennai;Intern;SDE
4.3;Dell Technologies;700000;2;Chennai;Full Time;SDE
4.3;Cisco Systems;1000000;2;Chennai;Full Time;SDE
3.6;Atos-Syntel;324000;2;Chennai;Full Time;SDE
3.8;Tata Consultancy Services (North America);276000;2;Chennai;Full Time;SDE
4.5;Zoho;156000;2;Chennai;Intern;SDE
4.1;Hewlett Packard Enterprise | HPE;400000;2;Chennai;Full Time;SDE
3.9;NatWest Group;800000;2;Chennai;Full Time;SDE
3.8;Hexaware Technologies;500000;2;Chennai;Full Time;SDE
3.8;Samsung Electronics;468000;2;Chennai;Full Time;SDE
4.0;Tata Communications;500000;2;Chennai;Full Time;SDE
3.8;Anonymous Content;300000;2;Chennai;Full Time;SDE
3.8;Anonymous;1140000;2;Chennai;Full Time;SDE
3.9;NortonLifeLock;900000;2;Chennai;Full Time;SDE
4.0;Intellect Design Arena;400000;2;Chennai;Full Time;SDE
3.8;Technicolor;600000;2;Chennai;Full Time;SDE
3.7;Groupon;1700000;2;Chennai;Full Time;SDE
